window_0,window_1,window_2,window_3,predicted_cluster,title
2.7064077593,-1.72825907948,0.203850640222,-1.12209803382,3.0,Amour
1.43001581176,-0.685602085845,-1.22391140594,0.513994460587,0.0,An-Education
2.01164548479,-0.127672895756,0.117670855832,-0.765510817634,3.0,Analyze-Tha
-0.427651333224,1.49645254639,-0.236574029338,-0.261551220083,1.0,Analyze-This
0.0707126406671,0.469467832691,-2.45294951262,2.95826122963,2.0,Anastasia
-0.406887754166,-1.04235024919,1.253789848,-1.10076632546,3.0,Angel-Eyes
0.309581811163,-0.537183839137,-0.0870285927274,0.0562462526057,0.0,Angels-&-Demons
-0.0200234563574,0.192649121546,-0.732787710164,0.323707124835,0.0,Anna-Karenina
0.367045319684,0.442817327897,0.234754164975,0.572958593249,0.0,Annie-Ha
0.706818039209,-2.30336231025,3.94739163378,-3.67320282904,3.0,"Anniversary-Party,-The"
0.641575056658,-0.632590758491,-0.801227258339,-0.497154915643,0.0,Anonymous
-0.746427530501,-0.337672378708,0.0582065514631,0.513172969577,1.0,Antitrus
-0.0575666163853,0.270097947783,-0.276691463759,0.871793267222,0.0,Antz
0.33719837789,-0.747707842546,0.0930627751259,-0.14774216545,0.0,Apocalypse-Now
0.663194154806,-0.737753762061,-0.796334352838,1.45412611256,0.0,April-Fool's-Day
-1.20867389152,2.23739392252,-2.83520727247,3.92861853592,2.0,Apt-Pupi
-1.20624606833,1.09768133078,-1.62958620171,0.713990148692,2.0,Arbitrage
-0.879486797383,0.204855007223,0.105849857399,0.268723503514,1.0,Arcade
1.75483759415,-1.04308130541,-0.031780845702,0.245526833607,0.0,Arctic-Blue
0.415810944982,0.0269614517411,-0.0386023870383,-0.632797911548,1.0,Argo
-0.503332950441,0.701549664962,-1.16598373259,0.33324457064,2.0,Armageddon
-0.570200060484,-0.708159070509,-2.15588804479,2.8767655674,2.0,Army-of-Darkness
-0.572668197146,0.0512176687182,0.00573020334331,-0.248521311016,1.0,Arsenic-and-Old-Lace
0.870873942333,-0.657831279942,-0.183372879961,1.7420011282,0.0,Arthur
-1.09561516999,1.7916124009,-0.228946932736,-2.47343392357,1.0,"Artist,-The"
-0.037042599793,-1.30991912001,1.40318614219,0.143925881843,3.0,As-Good-As-It-Gets
-0.651859931342,-0.199979878589,1.31262945906,0.0813198318849,1.0,Assassins
0.0486311884163,0.100194472033,0.402643476774,-0.46799177046,1.0,"Assignment,-The"
0.54113024206,0.061204797413,0.727860015525,-0.345878967124,3.0,August-Osage-County
-0.631040196292,3.51083465795,-4.2482118534,-1.4466221042,2.0,Austin-Powers---International-Man-of-Mystery
4.60451786538,-2.87491997971,1.47144387778,-1.97237337428,3.0,Austin-Powers---The-Spy-Who-Shagged-Me
0.633228193118,0.720745233036,-1.24885824415,-1.16049273019,1.0,Authors-Anonymous
-0.682230361575,-0.850388281755,0.933218667272,-1.25520453968,3.0,Autumn-in-New-York
-0.0463728047896,0.556898504022,-0.322660492095,0.606624836195,2.0,Avatar
-0.116815904371,1.24466371259,-1.42720563839,0.490295152642,2.0,"Avengers,-The-(2012)"
0.6998115719,-0.596582582243,0.00631816370207,0.490655876956,0.0,"Avengers,-The"
1.25121978914,-0.748956802554,0.397422702334,-0.115165374861,0.0,"Avventura,-L'-(The-Adventure)"
1.04193008897,-0.906170572749,0.764002386999,0.737435424508,0.0,Awakenings
-0.421097597441,-0.889173304764,1.21446163075,-1.56490890617,3.0,Babe
2.14833648857,-1.56775492668,-0.103407482412,-1.12639326542,3.0,"Bachelor-Party,-The"
0.36062076426,-0.0739879352625,0.492262582534,-0.653426487156,3.0,Bachelor-Party
-0.480196518761,1.81722278982,-0.33562947754,-1.9746779858,1.0,"Back-up-Plan,-The"
-0.312397968583,0.476892582864,0.512300202436,-0.733441149974,1.0,Backdraf
-0.575456337734,0.932348352006,-1.50106537292,0.440021053491,2.0,Bad-Boys
-0.560751333374,2.74829884798,-1.65588352291,-0.73841401738,2.0,Bad-Country
-0.582917581393,0.549727757757,-0.4567095814,-0.52203021481,1.0,Bad-Day-at-Black-Rock
0.461288749139,-1.06337806386,-0.0059666144059,0.447374376799,0.0,Bad-Dreams
-0.928838343851,-0.705741445796,-0.00691466804015,1.77990998458,0.0,Bad-Lieutenan
-0.0590921876713,-1.72053273686,0.764994838995,0.679755749186,3.0,Bad-Santa
-0.0338997494212,0.488552799452,-0.468878868033,-0.584632851958,1.0,Bad-Teacher
0.715097295283,-1.06662148297,1.39434664143,-0.946309469536,3.0,Badlands
1.11435796433,1.25607740783,-0.890360427244,-0.181399039823,2.0,Bamboozled
-2.47489855748,-0.0545449611734,1.37301658672,-1.40787610387,1.0,Barry-Lyndon
-0.0991876055083,-1.28130496696,-0.249499708658,1.16642660413,0.0,Barton-Fink
-0.0744765416792,-0.308423094327,0.619629065229,-0.622502369313,1.0,Basic-Instinc
0.0289088569167,-1.71300420508,1.35834935347,-0.313875396159,3.0,Basic
0.0628035187137,0.709018681474,0.893276593111,-0.610290286745,1.0,Basquia
-1.09413685384,1.28862521481,-0.860481371039,-0.377073301406,2.0,Batman-2
-1.14145049875,-0.226127606523,0.200031571248,0.712263889386,1.0,Batman
-1.07252243881,-0.0258864813346,-0.0709015187955,1.00018681364,1.0,Battle-Los-Angeles
-0.053759921565,0.857329278722,-0.26549656859,0.11609565546,1.0,"Battle-of-Algiers,-The"
0.297870158706,-0.453775069206,0.842013444765,0.222930209457,3.0,"Battle-of-Shaker-Heights,-The"
-0.639003157905,0.474587872722,0.533988752908,0.00735636211367,1.0,Bean
-1.67256699526,1.88361986148,-1.47190130429,-0.32149588901,2.0,Beasts-of-the-Southern-Wild
-0.840326199464,0.164325244583,-0.863151608105,0.363596235508,2.0,Beavis-and-Butt-head-Do-America
-0.530536675837,-1.80731932907,1.54993215095,-0.543934806511,3.0,Beginners
-0.297030057776,2.18687863891,-0.706327727345,-1.17769715636,2.0,Being-Human
-0.344492181072,-0.565043119006,-0.504689871604,1.19114115632,0.0,Being-John-Malkovic
-0.252377049195,1.92937369302,0.236125053324,0.138389655332,2.0,Being-There
0.0211008328137,-0.94416921362,0.919178479357,0.505645920168,3.0,"Believer,-The"
3.03025070418,-1.68377671031,0.238877398301,0.149778137422,0.0,Beloved
1.01243188123,-1.06600173267,1.87629766695,0.110158662591,3.0,Benny-&-Joon
-0.332262801513,2.78295009355,-2.56122410879,0.294824369136,2.0,"Best-Exotic-Marigold-Hotel,-The"
1.76697958569,-0.0536112057884,-0.212450818817,-0.0484832614301,0.0,"Big-Blue,-The"
-1.08707852458,-0.132258860423,-0.134513311085,0.60816599672,1.0,Big-Fis
-1.43747758935,0.631753789253,-0.0829186212588,0.0203978415392,1.0,"Big-Lebowski,-The"
-0.68698979166,0.579425740775,-0.393573074007,0.670975866988,2.0,"Big-White,-The"
-0.0749667400777,0.499243704886,0.865767325989,1.13692036182,0.0,Big
-0.765886467958,0.309024122422,0.217555984662,-0.671162626067,1.0,"Birds,-The"
0.327988970337,-0.746860654014,0.595870168525,-1.08951616344,3.0,Birthday-Gir
-0.496923729814,0.173307545634,-0.651023489676,0.879939635744,2.0,"Black-Dahlia,-The"
0.486944895833,-0.0940107523931,-0.461232729191,0.33652100859,0.0,Black-Rain
-2.01270658684,1.26396403157,-1.07355205761,0.600653359673,2.0,Black-Snake-Moan
0.876545847247,-1.75579453415,0.226717579712,-1.02570317854,3.0,Black-Swan
1.3106256979,-1.22387733579,1.7356558155,-0.592420450025,3.0,Blade-Runner
-0.53943445469,0.351978737947,1.3886177704,-1.09903129713,1.0,Blade-Trinity
0.506419727821,0.730041467784,0.527076728854,0.231085053239,1.0,Blade
0.552994482229,0.251530408651,-1.12707517236,2.36266729961,0.0,"Blind-Side,-The"
-0.604051559567,1.18085724576,-0.16512315064,-1.37594399722,1.0,"Bling-Ring,-The"
0.00445437058507,-0.959378182269,0.785931959645,-0.882300343609,3.0,Blood-and-Wine
-0.616087078277,1.09398183325,-0.392879184374,-0.568635661408,1.0,Blood-Simple
-0.271604013644,-0.0350401648823,0.0994101292346,-1.87615175317,1.0,Blow
-0.0449505947271,-0.0418645380997,0.0465474658622,-0.355470434783,1.0,Blue-Valentine
0.463684631953,-1.61106558554,1.05512701447,0.307699256202,3.0,Blue-Velve
0.689665653147,-0.0730052917799,-0.942297964184,0.550338689871,0.0,"Bodies,-Rest-&-Motion"
-0.0877832937406,-0.219556870147,-0.745750939827,0.0115188444187,0.0,Body-Hea
0.0311068329518,-0.374215748988,-0.0341327663367,0.345410450335,0.0,Body-of-Evidence
-0.792394557145,0.0873617164886,0.203923959504,-0.164064879833,1.0,Bodyguard
1.23116094809,-1.66309134854,-0.0321892074644,0.798033750892,0.0,Bonfire-of-the-Vanities
0.303377698464,-0.940594552923,0.567367181041,-1.13221181495,3.0,Bonnie-and-Clyde
0.54661663436,0.927816188686,-1.57853530791,-0.60559116758,2.0,Boogie-Nights
2.22301650666,0.86483288863,-1.4290063912,0.431131824749,0.0,"Book-of-Eli,-The"
-0.27592377476,-0.331682099793,-0.708129368313,0.226467221357,0.0,"Boondock-Saints,-The"
0.315445845164,0.1062565148,-0.0673294165962,0.0429837683014,0.0,Boondock-Saints-2-All-Saints-Day
-0.618222848728,-0.975380018537,-0.367678356466,0.318280537398,0.0,Bound
-0.681720959795,0.964174352238,0.158758337151,0.27256250208,1.0,"Bounty-Hunter,-The"
-0.675033639317,-0.0875792481569,0.012073847366,0.707317471339,1.0,"Bourne-Identity,-The"
-0.414958382205,0.475613564011,-0.538631943526,0.0247379873261,1.0,"Bourne-Supremacy,-The"
-0.104293493208,1.18326848727,-0.393928863855,-0.519143435142,1.0,"Bourne-Ultimatum,-The"
1.05514178696,0.0439938402325,-0.100659190166,-0.246387708698,0.0,"Box,-The"
0.965591469396,-0.327999167392,0.966612132208,-1.28358720967,3.0,Bravehear
1.32356371619,-0.544294509679,1.36870528989,-0.773228966275,3.0,Break
-0.021373467762,-0.604375486127,0.838455565307,0.495995928643,0.0,Breakdown
2.12378318183,-0.760530073885,-1.1704190338,0.275740428358,0.0,"Breakfast-Club,-The"
-1.34450654416,0.597264770405,-1.30514154201,0.897648829324,2.0,Breaking-Away
0.283305924603,-1.19821411759,0.687892351814,0.544935846093,0.0,Brick
1.39851450168,-1.05065758904,-0.737167868728,0.371528257441,0.0,Bridesmaids
0.120010592535,0.506737381642,0.140700567264,0.888243474714,0.0,Bringing-Out-the-Dead
-0.279225372039,0.373373248421,0.0890929034559,-0.279856965692,1.0,Broken-Arrow
0.508140752292,-0.413845429601,-0.914875435592,0.27906735356,0.0,Broken-Embraces
-0.736339517542,-0.255814961132,-0.552669115449,-0.13658707637,1.0,"Brothers-Bloom,-The"
0.0648381269172,1.28339678456,-2.06009654794,2.18999341802,2.0,Bruce-Almighty
0.193173310151,-0.873976574751,1.20373518559,-0.623043277128,3.0,Bull-Durha
-1.81663818734,1.66062968783,-1.05562742369,1.24095402291,2.0,Buried
0.242279862175,-0.903902875516,0.865510281793,-1.25145279879,3.0,Burlesque
-0.15927144254,0.34062145674,-0.751997849938,-0.294854319595,1.0,Burn-After-Reading
1.30950905261,-1.1981412581,0.0204462812466,0.879580471802,0.0,Burning-Annie
-0.317003796519,0.586786477041,0.636457345628,-0.547807107176,1.0,"Butterfly-Effect,-The"
0.757710917315,0.729335770793,-0.924711660105,-0.547314260459,0.0,Cable-Guy
-1.68110541027,0.15928512313,0.597251566892,-0.390127638088,1.0,Candle-to-Water
-0.199616524293,0.887945928307,0.336035343473,-0.392840733913,1.0,Capote
-0.224265276115,1.22658187624,0.161496846126,1.78592615457,2.0,Carrie
0.460332429889,-1.4984348775,1.15374849187,-0.810755545669,3.0,Cars-2
0.512584997639,-0.937715462283,0.333217781307,-0.736220328971,3.0,Case-39
0.484257534037,-1.57795293648,0.106568082417,-0.172743818593,3.0,Casino
-0.0765458290229,-0.109203635142,-0.308480314548,0.270460234032,0.0,Cast-Away
0.73142107328,-0.170036667357,0.303422913695,0.443875200605,0.0,Catch-Me-If-You-Can
-1.44456098314,1.31741718214,-0.609665887945,-0.534605601126,1.0,Catwoman
-0.552495904441,1.5488896541,-1.08998662788,1.72899998744,2.0,Cecil-B.-Demented
-0.369313588919,-0.855299633782,0.935546864108,-0.183329511446,3.0,Cedar-Rapids
1.1267775612,0.0361731700653,-0.113628385395,-1.6852929948,3.0,Celeste-&-Jesse-Forever
-0.912765390706,0.179952377564,-1.14857699465,1.04979601127,2.0,"Cell,-The"
0.244219717666,0.432139252758,-0.759432103274,-0.402482654129,1.0,Cellular
-3.15705869837,2.16950980976,0.122138076851,2.00002173527,2.0,"Change-Up,-The"
0.376389683656,-0.940470467369,-0.354460419644,1.46597826382,0.0,Changeling
0.398182027125,-0.60321427749,0.675971261065,0.298340433487,0.0,Chaos
-0.228421618955,0.235809529085,-0.164474166341,0.605603402856,0.0,Charade
-1.18876882642,0.387700641447,-0.486374465828,-0.89469025555,1.0,Charlie's-Angels
-0.99013416814,0.631857451652,-0.0762429921138,-0.383782454429,1.0,Chasing-Amy
0.0584474084397,0.0763835805629,-0.418149808254,0.20800817689,0.0,Chasing-Sleep
0.258311583642,0.734536323808,-0.511838655585,0.524275594787,2.0,Cherry-Falls
-1.52701697637,0.59159407751,0.588726012486,0.0537344944303,1.0,Chinatown
1.00636519572,-1.19905869067,0.0199303670191,0.480504662048,0.0,Christ-Complex
-0.721870344509,0.35096130972,-1.0460701546,0.433569797611,2.0,Chronicle
0.751594232153,-0.550458578147,0.914450022495,0.45384941779,0.0,"Chronicles-of-Narnia-The-Lion,-the-Witch-and-the-Wardrobe"
0.737922429696,3.90045960503,-1.08242847674,0.208310151401,2.0,"Cider-House-Rules,-The"
0.221239837604,-0.515382111263,0.365962631649,-0.0388155178719,0.0,"Cincinnati-Kid,-The"
-0.284880297949,1.0926516195,-0.766640659062,0.712938307722,2.0,Cinema-Paradiso
-0.436772184539,0.617030636522,0.412827188127,0.561402602904,1.0,Cirque-du-Freak-The-Vampire's-Assistan
-1.43895264842,2.34157397372,-1.07366506972,-0.981039466156,2.0,Citizen-Kane
-0.0492855437539,1.31047127989,-1.34064526622,0.336113965944,2.0,City-of-Joy
1.74824166021,-0.584766242219,-2.04127210726,0.888532152573,0.0,Clash-of-the-Titans
0.0608138335004,1.32247144467,-1.89337250124,1.94471150722,2.0,Clerks
-0.992048451849,1.58828389268,-1.43381426835,0.98789817257,2.0,Cliffhanger
-0.52804272951,0.863919840178,-0.0688990342929,0.857547075257,2.0,Cobb
0.86177840183,-0.949069942089,0.384609657368,0.531746052819,0.0,Code-of-Silence
-0.171869478529,1.24046678136,-1.04492264148,0.872124493806,2.0,Cold-Mountain
-0.537868228102,0.99915774104,-1.51902327021,0.40150450496,2.0,Collatera
0.292167351111,-0.384380071154,0.686150978998,-0.194103463182,3.0,Collateral-Damage
-0.262122441734,-0.210370105569,2.06239014075,-1.31468871766,3.0,Colombiana
0.768989496809,2.63678993151,-1.53612733438,0.710296430758,2.0,Color-of-Nig
1.0489691748,-1.61949878055,0.577136518542,0.346790234438,3.0,Commando
0.316547859944,0.268552927108,0.836574217834,-0.285636958487,1.0,Conan-the-Barbarian
-0.0901926846143,0.00800124120765,-0.108759667675,0.432844017344,0.0,Confessions-of-a-Dangerous-Mind
1.7376372142,-0.602055481558,0.842084134618,-0.970312960906,3.0,Confidence
-0.686754609239,0.668787168144,-0.538400354452,0.89080940442,2.0,Constantine
0.553337108343,1.32616534613,-1.87470315458,0.0764165170373,2.0,"Cooler,-The"
1.72153439834,0.0866512218251,-1.57482401711,0.464439412613,0.0,Coraline
-2.41061429918,1.83717620397,-0.504946434254,-0.375194584819,2.0,Coriolanus
-0.755353883851,0.401308790487,-0.00634321855345,0.296667267937,1.0,Cowboys-&-Aliens
-0.25969626104,0.318065356006,0.219148796943,0.630990793157,1.0,Cradle-2-the-Grave
0.521077789617,-0.89022286101,-0.441948328409,1.68037219721,0.0,Crank
1.86297098141,-0.415653857785,-0.0822590450665,1.33658799375,0.0,Cras
-0.0268124946577,0.893878067611,-0.776075786534,-0.21956637209,2.0,"Crazy,-Stupid,-Love"
0.552667750764,-0.869832406359,1.32517189762,0.424300003559,3.0,Crazylove
1.17030562933,-1.06549363887,-0.751916423419,0.46547367065,0.0,Creation
0.225344972256,-0.637810099256,0.346320352121,-0.696373889989,3.0,Crime-Spree
-0.634768946406,0.409841248259,1.38343370692,-0.832874207895,1.0,"Croods,-The"
-1.82244946904,-0.769761349864,-1.02133757204,2.28571595261,2.0,"Crouching-Tiger,-Hidden-Dragon"
-0.149079518264,-1.02468952645,0.472243029424,0.75583069159,0.0,Croupier
-0.768987353664,1.4522208689,0.289979185178,1.21224175255,2.0,"Crow,-The"
0.882036085038,-0.223296824902,-1.97554224261,1.2118466002,0.0,"Crow-City-of-Angels,-The"
-0.204708205211,-0.327382457393,1.24014045834,-1.35673722203,3.0,Cruel-Intentions
2.28476075315,-1.74705861196,-0.689823948465,1.11434893879,0.0,Crying-Game
-0.60703029973,-0.0709421287861,0.518139824763,0.6314505293,1.0,"Curious-Case-of-Benjamin-Button,-The"
0.377780275868,0.433450725208,-0.535188197698,-0.831802050898,1.0,Custody
-0.120344563824,0.152093767229,-0.742854418141,0.559002204833,0.0,"Damned-United,-The"
1.14023028935,0.67427912967,0.214038332943,-0.176939108036,0.0,Dances-with-Wolves
-0.173206622512,0.327516093054,0.0388854447642,0.0478654962382,1.0,Dark-City
-1.34506457128,0.222203407878,-0.477813602944,0.795086399219,2.0,"Dark-Knight-Rises,-The"
-1.31710592852,1.98458470823,-1.89618098864,0.60738467778,2.0,Dark-Star
-0.34942947543,-0.249985965697,0.384694058176,0.0397269213351,1.0,Darkman
-1.37815916453,0.795145808467,-1.20219542292,0.0979319502538,2.0,Date-Nig
-1.09362947315,1.07366680633,1.04729527509,-1.66303352246,1.0,Dave-Barry's-Complete-Guide-to-Guys
1.23760123407,0.740079290978,-0.208384904365,0.417147852127,0.0,Dawn-of-the-Dead
0.350392024702,-0.237296840313,0.689075700143,0.0168718793193,3.0,Day-of-the-Dead
0.592561174623,-0.525005160514,0.416592916326,-0.58246851503,3.0,"Day-the-Clown-Cried,-The"
0.799080171727,-0.668060010417,0.0777742489469,0.197375661064,0.0,"Day-the-Earth-Stood-Still,-The"
-0.908692438022,0.340209021138,0.481155031423,-1.13610747506,1.0,Dead-Poets-Society
0.904985846614,-0.88845236256,-0.267254621185,-0.567564772631,0.0,Death-at-a-Funera
-0.0873612145588,-0.564855953397,-0.506692863784,0.384542039981,0.0,Death-to-Smoochy
-0.307754090841,-2.16732956258,0.613243214537,-0.0466395221607,3.0,"Debt,-The"
-0.221972159033,0.64765476616,-1.59280589737,-0.677767954477,2.0,Deception
0.787612899488,-1.37867267381,2.28760727707,-1.28118686794,3.0,Deep-Cover
-0.825389159665,-1.20125764591,-0.107828926121,0.065093145708,1.0,Deep-Rising
-0.0389012953372,-0.0891671535646,1.80976382696,-0.746566862022,3.0,"Deer-Hunter,-The"
0.151733290106,0.0950350491404,0.0904697792196,-0.200944113785,1.0,Defiance
-2.34002588709,0.151261644283,0.922409804742,-0.575063215224,1.0,"Departed,-The"
-0.521745328756,0.662029737405,1.25788857888,0.230707478815,1.0,"Descendants,-The"
-0.974062742681,0.0674796058187,0.720420564944,-0.564158800339,1.0,Despicable-Me-2
-0.173644961515,0.834015166849,-0.0847294666745,0.346759468777,1.0,Detroit-Rock-City
-0.268439660458,-0.255805905767,0.0179118717879,-0.917664387272,1.0,Devil's-Advocate
0.454272090417,-1.39492994726,1.62698817571,-1.17679303512,3.0,Devil-in-a-Blue-Dress
-0.394694786538,0.318121657554,0.23708046175,-0.137609888814,1.0,Die-Hard-2
-1.01740126557,-0.0340681281568,-0.470263654681,0.58579464407,2.0,Die-Hard
0.559269054056,1.74242464715,-1.35673149344,-0.153290712477,2.0,Diner
1.19075898721,0.756679711862,-1.49348090777,0.0130685470598,0.0,"Distinguished-Gentleman,-The"
0.277152356026,-0.250930653611,0.855277935786,-0.338067140404,3.0,Disturbia
-0.106745398545,2.21573718658,-1.31426155682,0.755509188253,2.0,Django-Unchained
-0.909687335805,0.41487271821,1.99024831006,-1.33303598631,1.0,Do-The-Right-Thing
-0.0614731917236,0.548033089601,0.201436228679,-0.229925173453,1.0,Dog-Day-Afternoon
-1.06417524451,0.285569180485,0.537700911301,-0.315287485984,1.0,Dogma
-0.284736579527,-0.247128336089,0.986981719849,-1.59067625345,3.0,Donnie-Brasco
-0.981047936389,-0.521961604159,0.545385860727,-0.0454555723456,1.0,"Doors,-The"
0.186415038129,0.417964359615,-0.371419402986,-0.56029702003,1.0,Double-Indemnity
-0.579036252354,-1.13298332171,1.16305270323,-0.350511595208,3.0,Drag-Me-to-He
-0.136646783433,0.349717015445,-1.2031537086,0.832622265123,2.0,Dragonslayer
1.12862629922,-0.249889331858,0.321923145779,0.198371344165,0.0,Drive-Angry
-0.457587678707,1.27948659774,-1.42896656167,1.13012877785,2.0,Drive
0.647010973993,-0.83318292276,0.276230409511,0.170960728911,0.0,Drop-Dead-Gorgeous
1.06903133586,-0.42920297901,0.620393212562,0.0306834497404,0.0,"Dry-White-Season,-A"
-1.90348566313,1.10108640294,-2.63442256561,0.96548602417,2.0,Duck-Soup
-0.346586265718,1.14210026416,0.979996067042,1.36338585754,1.0,Dumb-and-Dumber
-0.424514777768,0.488684612026,-0.629843192626,0.897231196591,2.0,Dune
0.803213607011,-0.15527534878,1.27366125571,-1.04254638213,3.0,E.T
-0.77887361386,0.422484038307,-0.170079482239,0.261894866536,1.0,Eagle-Eye
0.224773637343,-0.815353547088,0.574559245144,-0.881953093907,3.0,Eastern-Promises
0.884001874389,-0.213273663089,-0.0486961750373,-0.763951727291,3.0,Easy-A
-0.385120312997,0.27114349795,-0.243700683248,0.636178857245,2.0,Ed-TV
1.06414792668,-0.128648661424,0.200606577019,-1.02474221766,3.0,Ed-Wood
-0.0417135291207,-0.22015208673,1.01725953371,-2.45986699403,3.0,Edward-Scissorhands
-0.673275718701,0.293854445241,-0.439952943145,0.840367973646,2.0,Eight-Legged-Freaks
-1.96994512257,-0.124457628646,2.44527833584,-1.49752514488,1.0,El-Mariachi
0.843990365916,0.319302170032,-1.24217806703,2.12702960878,0.0,Election
